index,doppler_offset,timestamp,measured_freq
1387,1206.3165283203,2018-01-13T16:13:25.562011Z,145881206.3165283203
1388,1187.2863769531,2018-01-13T16:13:25.662011Z,145881187.2863769531
1389,1157.8533935547,2018-01-13T16:13:25.762011Z,145881157.8533935547
1390,1187.4779052734,2018-01-13T16:13:25.862011Z,145881187.4779052734
1391,1173.3013916016,2018-01-13T16:13:25.962011Z,145881173.3013916016
1392,1164.9022216797,2018-01-13T16:13:26.062011Z,145881164.9022216797
1393,1159.2396240234,2018-01-13T16:13:26.162011Z,145881159.2396240234
1394,1146.6655273438,2018-01-13T16:13:26.262011Z,145881146.6655273438
1395,1153.7592773438,2018-01-13T16:13:26.362011Z,145881153.7592773438
1396,1165.6967773438,2018-01-13T16:13:26.462011Z,145881165.6967773438
1397,1147.5738525391,2018-01-13T16:13:26.562011Z,145881147.5738525391
1398,1171.2219238281,2018-01-13T16:13:26.662011Z,145881171.2219238281
1399,1172.1605224609,2018-01-13T16:13:26.762011Z,145881172.1605224609
1400,1161.5640869141,2018-01-13T16:13:26.862011Z,145881161.5640869141
1401,1159.2476806641,2018-01-13T16:13:26.962011Z,145881159.2476806641
1402,1143.5637207031,2018-01-13T16:13:27.062011Z,145881143.5637207031
1403,1159.1085205078,2018-01-13T16:13:27.162011Z,145881159.1085205078
1404,1162.3122558594,2018-01-13T16:13:27.262011Z,145881162.3122558594
1405,1132.9774169922,2018-01-13T16:13:27.362011Z,145881132.9774169922
1406,1158.5061035156,2018-01-13T16:13:27.462011Z,145881158.5061035156
1407,1149.1501464844,2018-01-13T16:13:27.562011Z,145881149.1501464844
1408,1164.4033203125,2018-01-13T16:13:27.662011Z,145881164.4033203125
1409,1163.3441162109,2018-01-13T16:13:27.762011Z,145881163.3441162109
1410,1141.7731933594,2018-01-13T16:13:27.862011Z,145881141.7731933594
1411,1135.4985351562,2018-01-13T16:13:27.962011Z,145881135.4985351562
1412,1130.6364746094,2018-01-13T16:13:28.062011Z,145881130.6364746094
1413,1133.0755615234,2018-01-13T16:13:28.162011Z,145881133.0755615234
1414,1127.0181884766,2018-01-13T16:13:28.262011Z,145881127.0181884766
1415,1107.1343994141,2018-01-13T16:13:28.362011Z,145881107.1343994141
1416,1113.3551025391,2018-01-13T16:13:28.462011Z,145881113.3551025391
1417,1098.3441162109,2018-01-13T16:13:28.562011Z,145881098.3441162109
1418,1087.9172363281,2018-01-13T16:13:28.662011Z,145881087.9172363281
1419,1107.5668945312,2018-01-13T16:13:28.762011Z,145881107.5668945312
1420,1098.6226806641,2018-01-13T16:13:28.862011Z,145881098.6226806641
1421,1091.9384765625,2018-01-13T16:13:28.962011Z,145881091.9384765625
1422,1106.9439697266,2018-01-13T16:13:29.062011Z,145881106.9439697266
1423,1083.3109130859,2018-01-13T16:13:29.162011Z,145881083.3109130859
1424,1065.5946044922,2018-01-13T16:13:29.262011Z,145881065.5946044922
1425,1073.0916748047,2018-01-13T16:13:29.362011Z,145881073.0916748047
1426,1081.0163574219,2018-01-13T16:13:29.462011Z,145881081.0163574219
1427,1089.9528808594,2018-01-13T16:13:29.562011Z,145881089.9528808594
1428,1076.1119384766,2018-01-13T16:13:29.662011Z,145881076.1119384766
1429,1084.2567138672,2018-01-13T16:13:29.762011Z,145881084.2567138672
1430,1092.3671875000,2018-01-13T16:13:29.862011Z,145881092.3671875000
1431,1092.7614746094,2018-01-13T16:13:29.962011Z,145881092.7614746094
1432,1080.0327148438,2018-01-13T16:13:30.062011Z,145881080.0327148438
1433,1093.8309326172,2018-01-13T16:13:30.162011Z,145881093.8309326172
1434,1087.0867919922,2018-01-13T16:13:30.262011Z,145881087.0867919922
1435,1090.9575195312,2018-01-13T16:13:30.362011Z,145881090.9575195312
1436,1090.6590576172,2018-01-13T16:13:30.462011Z,145881090.6590576172
1437,1064.9708251953,2018-01-13T16:13:30.562011Z,145881064.9708251953
1438,1086.4372558594,2018-01-13T16:13:30.662011Z,145881086.4372558594
1439,1085.2979736328,2018-01-13T16:13:30.762011Z,145881085.2979736328
1440,1079.2393798828,2018-01-13T16:13:30.862011Z,145881079.2393798828
1441,1090.3236083984,2018-01-13T16:13:30.962011Z,145881090.3236083984
1442,1087.4378662109,2018-01-13T16:13:31.062011Z,145881087.4378662109
1443,1096.8272705078,2018-01-13T16:13:31.162011Z,145881096.8272705078
1444,1092.9376220703,2018-01-13T16:13:31.262011Z,145881092.9376220703
1445,1078.4420166016,2018-01-13T16:13:31.362011Z,145881078.4420166016
1446,1058.9984130859,2018-01-13T16:13:31.462011Z,145881058.9984130859
1447,1085.1640625000,2018-01-13T16:13:31.562011Z,145881085.1640625000
1448,1084.3415527344,2018-01-13T16:13:31.662011Z,145881084.3415527344
1449,1097.2969970703,2018-01-13T16:13:31.762011Z,145881097.2969970703
1450,1079.6697998047,2018-01-13T16:13:31.862011Z,145881079.6697998047
1451,1083.9642333984,2018-01-13T16:13:31.962011Z,145881083.9642333984
1452,1074.2011718750,2018-01-13T16:13:32.062011Z,145881074.2011718750
1453,1077.7089843750,2018-01-13T16:13:32.162011Z,145881077.7089843750
1454,1073.4389648438,2018-01-13T16:13:32.262011Z,145881073.4389648438
1455,1053.0177001953,2018-01-13T16:13:32.362011Z,145881053.0177001953
1456,1073.5821533203,2018-01-13T16:13:32.462011Z,145881073.5821533203
1457,1076.0833740234,2018-01-13T16:13:32.562011Z,145881076.0833740234
1458,1069.0451660156,2018-01-13T16:13:32.662011Z,145881069.0451660156
1459,1062.8509521484,2018-01-13T16:13:32.762011Z,145881062.8509521484
1460,1067.9423828125,2018-01-13T16:13:32.862011Z,145881067.9423828125
1461,1047.6817626953,2018-01-13T16:13:32.962011Z,145881047.6817626953
1462,1031.3391113281,2018-01-13T16:13:33.062011Z,145881031.3391113281
1463,1049.1037597656,2018-01-13T16:13:33.162011Z,145881049.1037597656
1464,1055.2950439453,2018-01-13T16:13:33.262011Z,145881055.2950439453
1465,1070.1948242188,2018-01-13T16:13:33.362011Z,145881070.1948242188
1466,1049.4300537109,2018-01-13T16:13:33.462011Z,145881049.4300537109
1467,1038.9545898438,2018-01-13T16:13:33.562011Z,145881038.9545898438
1468,1031.2852783203,2018-01-13T16:13:33.662011Z,145881031.2852783203
1469,1031.8984375000,2018-01-13T16:13:33.762011Z,145881031.8984375000
1470,1032.4356689453,2018-01-13T16:13:33.862011Z,145881032.4356689453
1471,1036.8688964844,2018-01-13T16:13:33.962011Z,145881036.8688964844
1472,1030.5523681641,2018-01-13T16:13:34.062011Z,145881030.5523681641
1473,1020.8002319336,2018-01-13T16:13:34.162011Z,145881020.8002319336
1474,1009.9919433594,2018-01-13T16:13:34.262011Z,145881009.9919433594
1475,1006.5266723633,2018-01-13T16:13:34.362011Z,145881006.5266723633
1476,983.1970825195,2018-01-13T16:13:34.462011Z,145880983.1970825195
1477,1007.2342529297,2018-01-13T16:13:34.562011Z,145881007.2342529297
1478,1038.5017089844,2018-01-13T16:13:34.662011Z,145881038.5017089844
1479,999.3850708008,2018-01-13T16:13:34.762011Z,145880999.3850708008
1480,1011.5851440430,2018-01-13T16:13:34.862011Z,145881011.5851440430
1481,991.7060546875,2018-01-13T16:13:34.962011Z,145880991.7060546875
1482,993.5554809570,2018-01-13T16:13:35.062011Z,145880993.5554809570
1483,991.3682861328,2018-01-13T16:13:35.162011Z,145880991.3682861328
1484,987.7498168945,2018-01-13T16:13:35.262011Z,145880987.7498168945
1485,985.5390625000,2018-01-13T16:13:35.362011Z,145880985.5390625000
1486,999.8140869141,2018-01-13T16:13:35.462011Z,145880999.8140869141
1487,996.7585449219,2018-01-13T16:13:35.562011Z,145880996.7585449219
1488,996.5866088867,2018-01-13T16:13:35.662011Z,145880996.5866088867
1489,983.4163818359,2018-01-13T16:13:35.762011Z,145880983.4163818359
1490,994.7075805664,2018-01-13T16:13:35.862011Z,145880994.7075805664
1491,987.8131103516,2018-01-13T16:13:35.962011Z,145880987.8131103516
1492,988.4997558594,2018-01-13T16:13:36.062011Z,145880988.4997558594
1493,983.4707641602,2018-01-13T16:13:36.162011Z,145880983.4707641602
1494,1004.1343383789,2018-01-13T16:13:36.262011Z,145881004.1343383789
1495,979.5227661133,2018-01-13T16:13:36.362011Z,145880979.5227661133
1496,970.2971801758,2018-01-13T16:13:36.462011Z,145880970.2971801758
1497,978.4549560547,2018-01-13T16:13:36.562011Z,145880978.4549560547
1498,970.6288452148,2018-01-13T16:13:36.662011Z,145880970.6288452148
1499,983.1679077148,2018-01-13T16:13:36.762011Z,145880983.1679077148
1500,987.0016479492,2018-01-13T16:13:36.862011Z,145880987.0016479492
1501,965.1926269531,2018-01-13T16:13:36.962011Z,145880965.1926269531
1502,972.3667602539,2018-01-13T16:13:37.062011Z,145880972.3667602539
1503,957.5717773438,2018-01-13T16:13:37.162011Z,145880957.5717773438
1504,958.4741821289,2018-01-13T16:13:37.262011Z,145880958.4741821289
1505,968.1912841797,2018-01-13T16:13:37.362011Z,145880968.1912841797
1506,968.9060668945,2018-01-13T16:13:37.462011Z,145880968.9060668945
1507,983.3460083008,2018-01-13T16:13:37.562011Z,145880983.3460083008
1508,976.0310058594,2018-01-13T16:13:37.662011Z,145880976.0310058594
1509,977.9732666016,2018-01-13T16:13:37.762011Z,145880977.9732666016
1510,973.9534301758,2018-01-13T16:13:37.862011Z,145880973.9534301758
1511,964.8767089844,2018-01-13T16:13:37.962011Z,145880964.8767089844
1512,981.9089965820,2018-01-13T16:13:38.062011Z,145880981.9089965820
1513,964.4561767578,2018-01-13T16:13:38.162011Z,145880964.4561767578
1514,979.2229003906,2018-01-13T16:13:38.262011Z,145880979.2229003906
1515,961.9016723633,2018-01-13T16:13:38.362011Z,145880961.9016723633
1516,979.6770019531,2018-01-13T16:13:38.462011Z,145880979.6770019531
1517,953.2231445312,2018-01-13T16:13:38.562011Z,145880953.2231445312
1518,940.2735595703,2018-01-13T16:13:38.662011Z,145880940.2735595703
1519,946.7753906250,2018-01-13T16:13:38.762011Z,145880946.7753906250
1520,964.8427124023,2018-01-13T16:13:38.862011Z,145880964.8427124023
1521,964.1049804688,2018-01-13T16:13:38.962011Z,145880964.1049804688
1522,959.8854980469,2018-01-13T16:13:39.062011Z,145880959.8854980469
1523,937.9818115234,2018-01-13T16:13:39.162011Z,145880937.9818115234
1524,930.1574096680,2018-01-13T16:13:39.262011Z,145880930.1574096680
1525,945.9805297852,2018-01-13T16:13:39.362011Z,145880945.9805297852
1526,945.4730224609,2018-01-13T16:13:39.462011Z,145880945.4730224609
1527,964.7790527344,2018-01-13T16:13:39.562011Z,145880964.7790527344
1528,971.1872558594,2018-01-13T16:13:39.662011Z,145880971.1872558594
1529,976.5144653320,2018-01-13T16:13:39.762011Z,145880976.5144653320
1530,957.9578247070,2018-01-13T16:13:39.862011Z,145880957.9578247070
1531,954.2557373047,2018-01-13T16:13:39.962011Z,145880954.2557373047
1532,956.3419799805,2018-01-13T16:13:40.062011Z,145880956.3419799805
1533,941.1839599609,2018-01-13T16:13:40.162011Z,145880941.1839599609
1534,946.4102172852,2018-01-13T16:13:40.262011Z,145880946.4102172852
1535,973.7802734375,2018-01-13T16:13:40.362011Z,145880973.7802734375
1536,945.8403930664,2018-01-13T16:13:40.462011Z,145880945.8403930664
1537,957.6118774414,2018-01-13T16:13:40.562011Z,145880957.6118774414
1538,934.5015869141,2018-01-13T16:13:40.662011Z,145880934.5015869141
1539,935.0729980469,2018-01-13T16:13:40.762011Z,145880935.0729980469
1540,936.8193359375,2018-01-13T16:13:40.862011Z,145880936.8193359375
1541,947.0592651367,2018-01-13T16:13:40.962011Z,145880947.0592651367
1542,940.0802612305,2018-01-13T16:13:41.062011Z,145880940.0802612305
1543,932.9029541016,2018-01-13T16:13:41.162011Z,145880932.9029541016
1544,947.0521240234,2018-01-13T16:13:41.262011Z,145880947.0521240234
1545,955.2243652344,2018-01-13T16:13:41.362011Z,145880955.2243652344
1546,933.6557006836,2018-01-13T16:13:41.462011Z,145880933.6557006836
1547,941.4528198242,2018-01-13T16:13:41.562011Z,145880941.4528198242
1548,929.5697021484,2018-01-13T16:13:41.662011Z,145880929.5697021484
1549,901.8905029297,2018-01-13T16:13:41.762011Z,145880901.8905029297
1550,901.5070190430,2018-01-13T16:13:41.862011Z,145880901.5070190430
1551,884.0667114258,2018-01-13T16:13:41.962011Z,145880884.0667114258
1552,910.6422729492,2018-01-13T16:13:42.062011Z,145880910.6422729492
1553,896.2720947266,2018-01-13T16:13:42.162011Z,145880896.2720947266
1554,929.1412353516,2018-01-13T16:13:42.262011Z,145880929.1412353516
1555,900.4888916016,2018-01-13T16:13:42.362011Z,145880900.4888916016
1556,906.2163085938,2018-01-13T16:13:42.462011Z,145880906.2163085938
1557,902.3628540039,2018-01-13T16:13:42.562011Z,145880902.3628540039
1558,889.1997070312,2018-01-13T16:13:42.662011Z,145880889.1997070312
1559,867.6359863281,2018-01-13T16:13:42.762011Z,145880867.6359863281
1560,893.2534790039,2018-01-13T16:13:42.862011Z,145880893.2534790039
1561,877.4821777344,2018-01-13T16:13:42.962011Z,145880877.4821777344
1562,894.7923583984,2018-01-13T16:13:43.062011Z,145880894.7923583984
1563,881.6544799805,2018-01-13T16:13:43.162011Z,145880881.6544799805
1564,882.3692016602,2018-01-13T16:13:43.262011Z,145880882.3692016602
1565,896.2878417969,2018-01-13T16:13:43.362011Z,145880896.2878417969
1566,867.6280517578,2018-01-13T16:13:43.462011Z,145880867.6280517578
1567,885.5510864258,2018-01-13T16:13:43.562011Z,145880885.5510864258
1568,888.7188720703,2018-01-13T16:13:43.662011Z,145880888.7188720703
1569,885.9976196289,2018-01-13T16:13:43.762011Z,145880885.9976196289
1570,890.7257690430,2018-01-13T16:13:43.862011Z,145880890.7257690430
1571,880.1051025391,2018-01-13T16:13:43.962011Z,145880880.1051025391
1572,859.0922241211,2018-01-13T16:13:44.062011Z,145880859.0922241211
1573,858.1886596680,2018-01-13T16:13:44.162011Z,145880858.1886596680
1574,842.5211181641,2018-01-13T16:13:44.262011Z,145880842.5211181641
1575,855.5275878906,2018-01-13T16:13:44.362011Z,145880855.5275878906
1576,835.7219848633,2018-01-13T16:13:44.462011Z,145880835.7219848633
1577,856.3566284180,2018-01-13T16:13:44.562011Z,145880856.3566284180
1578,873.9077148438,2018-01-13T16:13:44.662011Z,145880873.9077148438
1579,868.7168579102,2018-01-13T16:13:44.762011Z,145880868.7168579102
1580,845.2545166016,2018-01-13T16:13:44.862011Z,145880845.2545166016
1581,858.4779052734,2018-01-13T16:13:44.962011Z,145880858.4779052734
1582,853.7022705078,2018-01-13T16:13:45.062011Z,145880853.7022705078
1583,869.1697998047,2018-01-13T16:13:45.162011Z,145880869.1697998047
1584,882.0233154297,2018-01-13T16:13:45.262011Z,145880882.0233154297
1585,872.8515014648,2018-01-13T16:13:45.362011Z,145880872.8515014648
1586,856.7301635742,2018-01-13T16:13:45.462011Z,145880856.7301635742
1587,870.6382446289,2018-01-13T16:13:45.562011Z,145880870.6382446289
1588,877.9113159180,2018-01-13T16:13:45.662011Z,145880877.9113159180
1589,863.8728027344,2018-01-13T16:13:45.762011Z,145880863.8728027344
1590,873.7543334961,2018-01-13T16:13:45.862011Z,145880873.7543334961
1591,858.1726074219,2018-01-13T16:13:45.962011Z,145880858.1726074219
1592,842.6862792969,2018-01-13T16:13:46.062011Z,145880842.6862792969
1593,837.7346191406,2018-01-13T16:13:46.162011Z,145880837.7346191406
1594,835.1516723633,2018-01-13T16:13:46.262011Z,145880835.1516723633
1595,833.7755126953,2018-01-13T16:13:46.362011Z,145880833.7755126953
1596,822.6397705078,2018-01-13T16:13:46.462011Z,145880822.6397705078
1597,849.0267333984,2018-01-13T16:13:46.562011Z,145880849.0267333984
1598,843.4555664062,2018-01-13T16:13:46.662011Z,145880843.4555664062
1599,823.2868652344,2018-01-13T16:13:46.762011Z,145880823.2868652344
1600,837.3376464844,2018-01-13T16:13:46.862011Z,145880837.3376464844
1601,844.8798828125,2018-01-13T16:13:46.962011Z,145880844.8798828125
1602,845.5908203125,2018-01-13T16:13:47.062011Z,145880845.5908203125
1603,835.2756347656,2018-01-13T16:13:47.162011Z,145880835.2756347656
1604,824.3182373047,2018-01-13T16:13:47.262011Z,145880824.3182373047
1605,815.6923828125,2018-01-13T16:13:47.362011Z,145880815.6923828125
1606,797.1923217773,2018-01-13T16:13:47.462011Z,145880797.1923217773
1607,809.0382080078,2018-01-13T16:13:47.562011Z,145880809.0382080078
1608,790.4890136719,2018-01-13T16:13:47.662011Z,145880790.4890136719
1609,809.4821166992,2018-01-13T16:13:47.762011Z,145880809.4821166992
1610,807.1812133789,2018-01-13T16:13:47.862011Z,145880807.1812133789
1611,798.4030151367,2018-01-13T16:13:47.962011Z,145880798.4030151367
1612,783.2005615234,2018-01-13T16:13:48.062011Z,145880783.2005615234
1613,783.2213745117,2018-01-13T16:13:48.162011Z,145880783.2213745117
1614,773.8298950195,2018-01-13T16:13:48.262011Z,145880773.8298950195
1615,792.3910522461,2018-01-13T16:13:48.362011Z,145880792.3910522461
1616,769.1954956055,2018-01-13T16:13:48.462011Z,145880769.1954956055
1617,775.3942260742,2018-01-13T16:13:48.562011Z,145880775.3942260742
1618,783.1321411133,2018-01-13T16:13:48.662011Z,145880783.1321411133
1619,783.4139404297,2018-01-13T16:13:48.762011Z,145880783.4139404297
1620,763.6437377930,2018-01-13T16:13:48.862011Z,145880763.6437377930
1621,785.9892578125,2018-01-13T16:13:48.962011Z,145880785.9892578125
1622,790.8395996094,2018-01-13T16:13:49.062011Z,145880790.8395996094
1623,760.3742675781,2018-01-13T16:13:49.162011Z,145880760.3742675781
1624,760.8667602539,2018-01-13T16:13:49.262011Z,145880760.8667602539
1625,748.8588256836,2018-01-13T16:13:49.362011Z,145880748.8588256836
1626,756.9537963867,2018-01-13T16:13:49.462011Z,145880756.9537963867
1627,736.2801513672,2018-01-13T16:13:49.562011Z,145880736.2801513672
1628,737.8405761719,2018-01-13T16:13:49.662011Z,145880737.8405761719
1629,756.1688232422,2018-01-13T16:13:49.762011Z,145880756.1688232422
1630,762.9100341797,2018-01-13T16:13:49.862011Z,145880762.9100341797
1631,773.1320190430,2018-01-13T16:13:49.962011Z,145880773.1320190430
1632,758.6607055664,2018-01-13T16:13:50.062011Z,145880758.6607055664
1633,760.0728149414,2018-01-13T16:13:50.162011Z,145880760.0728149414
1634,753.3480834961,2018-01-13T16:13:50.262011Z,145880753.3480834961
1635,745.4398193359,2018-01-13T16:13:50.362011Z,145880745.4398193359
1636,726.5326538086,2018-01-13T16:13:50.462011Z,145880726.5326538086
1637,723.3818969727,2018-01-13T16:13:50.562011Z,145880723.3818969727
1638,727.7107543945,2018-01-13T16:13:50.662011Z,145880727.7107543945
1639,742.4696655273,2018-01-13T16:13:50.762011Z,145880742.4696655273
1640,728.4989624023,2018-01-13T16:13:50.862011Z,145880728.4989624023
1641,725.3307495117,2018-01-13T16:13:50.962011Z,145880725.3307495117
1642,718.8596801758,2018-01-13T16:13:51.062011Z,145880718.8596801758
1643,721.2008056641,2018-01-13T16:13:51.162011Z,145880721.2008056641
1644,731.8993530273,2018-01-13T16:13:51.262011Z,145880731.8993530273
1645,729.2175292969,2018-01-13T16:13:51.362011Z,145880729.2175292969
1646,702.1737060547,2018-01-13T16:13:51.462011Z,145880702.1737060547
1647,705.2826538086,2018-01-13T16:13:51.562011Z,145880705.2826538086
1648,730.3138427734,2018-01-13T16:13:51.662011Z,145880730.3138427734
1649,725.9542236328,2018-01-13T16:13:51.762011Z,145880725.9542236328
1650,706.1314086914,2018-01-13T16:13:51.862011Z,145880706.1314086914
1651,712.3067626953,2018-01-13T16:13:51.962011Z,145880712.3067626953
1652,699.4191894531,2018-01-13T16:13:52.062011Z,145880699.4191894531
1653,701.6520996094,2018-01-13T16:13:52.162011Z,145880701.6520996094
1654,697.2863769531,2018-01-13T16:13:52.262011Z,145880697.2863769531
1655,705.1808471680,2018-01-13T16:13:52.362011Z,145880705.1808471680
1656,698.4190673828,2018-01-13T16:13:52.462011Z,145880698.4190673828
1657,690.1209716797,2018-01-13T16:13:52.562011Z,145880690.1209716797
1658,683.0756225586,2018-01-13T16:13:52.662011Z,145880683.0756225586
1659,701.2052001953,2018-01-13T16:13:52.762011Z,145880701.2052001953
1660,702.5407104492,2018-01-13T16:13:52.862011Z,145880702.5407104492
1661,711.1039428711,2018-01-13T16:13:52.962011Z,145880711.1039428711
1662,711.3791503906,2018-01-13T16:13:53.062011Z,145880711.3791503906
1663,716.0362548828,2018-01-13T16:13:53.162011Z,145880716.0362548828
1664,712.6794433594,2018-01-13T16:13:53.262011Z,145880712.6794433594
1665,691.3446655273,2018-01-13T16:13:53.362011Z,145880691.3446655273
1666,675.7564697266,2018-01-13T16:13:53.462011Z,145880675.7564697266
1667,685.8911743164,2018-01-13T16:13:53.562011Z,145880685.8911743164
1668,680.2838134766,2018-01-13T16:13:53.662011Z,145880680.2838134766
1669,662.6273193359,2018-01-13T16:13:53.762011Z,145880662.6273193359
1670,687.1967773438,2018-01-13T16:13:53.862011Z,145880687.1967773438
1671,677.8612060547,2018-01-13T16:13:53.962011Z,145880677.8612060547
1672,684.1491088867,2018-01-13T16:13:54.062011Z,145880684.1491088867
1673,673.6766357422,2018-01-13T16:13:54.162011Z,145880673.6766357422
1674,690.4431762695,2018-01-13T16:13:54.262011Z,145880690.4431762695
1675,690.1669921875,2018-01-13T16:13:54.362011Z,145880690.1669921875
1676,678.2078857422,2018-01-13T16:13:54.462011Z,145880678.2078857422
1677,695.6856079102,2018-01-13T16:13:54.562011Z,145880695.6856079102
1678,689.4866333008,2018-01-13T16:13:54.662011Z,145880689.4866333008
1679,668.1316528320,2018-01-13T16:13:54.762011Z,145880668.1316528320
1680,675.1633911133,2018-01-13T16:13:54.862011Z,145880675.1633911133
1681,666.7277221680,2018-01-13T16:13:54.962011Z,145880666.7277221680
1682,662.8750610352,2018-01-13T16:13:55.062011Z,145880662.8750610352
1683,660.9190063477,2018-01-13T16:13:55.162011Z,145880660.9190063477
1684,668.1926269531,2018-01-13T16:13:55.262011Z,145880668.1926269531
1685,660.9395141602,2018-01-13T16:13:55.362011Z,145880660.9395141602
1686,652.0038452148,2018-01-13T16:13:55.462011Z,145880652.0038452148
1687,661.3271484375,2018-01-13T16:13:55.562011Z,145880661.3271484375
1688,650.8475341797,2018-01-13T16:13:55.662011Z,145880650.8475341797
1689,654.3121948242,2018-01-13T16:13:55.762011Z,145880654.3121948242
1690,664.7695312500,2018-01-13T16:13:55.862011Z,145880664.7695312500
1691,655.0710449219,2018-01-13T16:13:55.962011Z,145880655.0710449219
1692,660.5613403320,2018-01-13T16:13:56.062011Z,145880660.5613403320
1693,673.3480834961,2018-01-13T16:13:56.162011Z,145880673.3480834961
1694,674.4783935547,2018-01-13T16:13:56.262011Z,145880674.4783935547
1695,681.6473388672,2018-01-13T16:13:56.362011Z,145880681.6473388672
1696,677.5734252930,2018-01-13T16:13:56.462011Z,145880677.5734252930
1697,666.1109008789,2018-01-13T16:13:56.562011Z,145880666.1109008789
1698,652.3143920898,2018-01-13T16:13:56.662011Z,145880652.3143920898
1699,660.5710449219,2018-01-13T16:13:56.762011Z,145880660.5710449219
1700,651.6226806641,2018-01-13T16:13:56.862011Z,145880651.6226806641
1701,651.6516723633,2018-01-13T16:13:56.962011Z,145880651.6516723633
1702,661.8344726562,2018-01-13T16:13:57.062011Z,145880661.8344726562
1703,661.8212890625,2018-01-13T16:13:57.162011Z,145880661.8212890625
1704,648.2160034180,2018-01-13T16:13:57.262011Z,145880648.2160034180
1705,644.7754516602,2018-01-13T16:13:57.362011Z,145880644.7754516602
1706,640.1446533203,2018-01-13T16:13:57.462011Z,145880640.1446533203
1707,634.6391601562,2018-01-13T16:13:57.562011Z,145880634.6391601562
1708,629.8350219727,2018-01-13T16:13:57.662011Z,145880629.8350219727
1709,641.9151000977,2018-01-13T16:13:57.762011Z,145880641.9151000977
1710,638.3159179688,2018-01-13T16:13:57.862011Z,145880638.3159179688
1711,628.1774902344,2018-01-13T16:13:57.962011Z,145880628.1774902344
1712,636.1062622070,2018-01-13T16:13:58.062011Z,145880636.1062622070
1713,622.1178588867,2018-01-13T16:13:58.162011Z,145880622.1178588867
1714,632.5712890625,2018-01-13T16:13:58.262011Z,145880632.5712890625
1715,592.1502685547,2018-01-13T16:13:58.362011Z,145880592.1502685547
1716,600.2606811523,2018-01-13T16:13:58.462011Z,145880600.2606811523
1717,595.8674926758,2018-01-13T16:13:58.562011Z,145880595.8674926758
1718,576.0734252930,2018-01-13T16:13:58.662011Z,145880576.0734252930
1719,587.4873657227,2018-01-13T16:13:58.762011Z,145880587.4873657227
1720,586.6772460938,2018-01-13T16:13:58.862011Z,145880586.6772460938
1721,597.6021728516,2018-01-13T16:13:58.962011Z,145880597.6021728516
1722,602.7889404297,2018-01-13T16:13:59.062011Z,145880602.7889404297
1723,601.1142578125,2018-01-13T16:13:59.162011Z,145880601.1142578125
1724,584.7234497070,2018-01-13T16:13:59.262011Z,145880584.7234497070
1725,574.1560668945,2018-01-13T16:13:59.362011Z,145880574.1560668945
1726,593.3052368164,2018-01-13T16:13:59.462011Z,145880593.3052368164
1727,592.5270996094,2018-01-13T16:13:59.562011Z,145880592.5270996094
1728,621.1269531250,2018-01-13T16:13:59.662011Z,145880621.1269531250
1729,618.6821289062,2018-01-13T16:13:59.762011Z,145880618.6821289062
1730,610.9128417969,2018-01-13T16:13:59.862011Z,145880610.9128417969
1731,571.6250610352,2018-01-13T16:13:59.962011Z,145880571.6250610352
1732,581.0843505859,2018-01-13T16:14:00.062011Z,145880581.0843505859
1733,584.4704589844,2018-01-13T16:14:00.162011Z,145880584.4704589844
1734,590.0425415039,2018-01-13T16:14:00.262011Z,145880590.0425415039
1735,592.2954711914,2018-01-13T16:14:00.362011Z,145880592.2954711914
1736,599.6736450195,2018-01-13T16:14:00.462011Z,145880599.6736450195
1737,578.7879028320,2018-01-13T16:14:00.562011Z,145880578.7879028320
1738,555.3954467773,2018-01-13T16:14:00.662011Z,145880555.3954467773
1739,575.0573120117,2018-01-13T16:14:00.762011Z,145880575.0573120117
1740,551.9548339844,2018-01-13T16:14:00.862011Z,145880551.9548339844
1741,558.0962524414,2018-01-13T16:14:00.962011Z,145880558.0962524414
1742,581.1016845703,2018-01-13T16:14:01.062011Z,145880581.1016845703
1743,567.1010131836,2018-01-13T16:14:01.162011Z,145880567.1010131836
1744,576.5710449219,2018-01-13T16:14:01.262011Z,145880576.5710449219
1745,555.6777343750,2018-01-13T16:14:01.362011Z,145880555.6777343750
1746,551.8337402344,2018-01-13T16:14:01.462011Z,145880551.8337402344
1747,589.1564941406,2018-01-13T16:14:01.562011Z,145880589.1564941406
1748,580.6163940430,2018-01-13T16:14:01.662011Z,145880580.6163940430
1749,596.0014038086,2018-01-13T16:14:01.762011Z,145880596.0014038086
1750,579.5189819336,2018-01-13T16:14:01.862011Z,145880579.5189819336
1751,583.3793334961,2018-01-13T16:14:01.962011Z,145880583.3793334961
1752,543.4044189453,2018-01-13T16:14:02.062011Z,145880543.4044189453
1753,535.2404174805,2018-01-13T16:14:02.162011Z,145880535.2404174805
1754,551.1350097656,2018-01-13T16:14:02.262011Z,145880551.1350097656
1755,546.4804077148,2018-01-13T16:14:02.362011Z,145880546.4804077148
1756,550.9835815430,2018-01-13T16:14:02.462011Z,145880550.9835815430
1757,527.6335449219,2018-01-13T16:14:02.562011Z,145880527.6335449219
1758,554.2922973633,2018-01-13T16:14:02.662011Z,145880554.2922973633
1759,535.3481445312,2018-01-13T16:14:02.762011Z,145880535.3481445312
1760,533.9456176758,2018-01-13T16:14:02.862011Z,145880533.9456176758
1761,551.7704467773,2018-01-13T16:14:02.962011Z,145880551.7704467773
